Nome,Height,Altura_cm,Weight,Reach,Stance
Jerome Rivera,"5' 10""",177.8,125 lbs.,72.0,Southpaw
Germaine de Randamie,"5' 9""",175.3,135 lbs.,71.0,Orthodox
Papy Abedi,"5' 11""",180.3,185 lbs.,71.55387673956263,Southpaw
Chris Jones,"5' 9""",175.3,149 lbs.,71.55387673956263,
Daria Zhelezniakova,"5' 9""",175.3,135 lbs.,68.0,Orthodox
Cat Zingano,"5' 6""",167.6,145 lbs.,68.0,Southpaw
David Abbott,"6' 0""",182.9,265 lbs.,71.55387673956263,Switch
Jorge de Oliveira,"5' 8""",172.7,155 lbs.,71.55387673956263,Orthodox
Mansur Abdul-Malik,"6' 2""",188.0,185 lbs.,80.0,Orthodox
Karl Roberson,"6' 1""",185.4,205 lbs.,74.0,Southpaw
Daermisi Zhawupasi,"5' 8""",172.7,135 lbs.,68.0,Switch
Nicdali Rivera-Calanoc,"5' 3""",160.0,105 lbs.,71.55387673956263,
Jonathan Micallef,"6' 0""",182.9,170 lbs.,77.0,Southpaw
Justin Jones,"5' 11""",180.3,185 lbs.,71.55387673956263,Orthodox
Thiago Perpetuo,"5' 10""",177.8,170 lbs.,71.55387673956263,Orthodox
Rob Yundt,"6' 1""",185.4,185 lbs.,71.55387673956263,Orthodox
Shanna Young,"5' 7""",170.2,125 lbs.,65.0,Orthodox
Darion Abbey,"6' 2""",188.0,265 lbs.,80.0,Orthodox
Brahyam Zurcher,"5' 10""",177.8,145 lbs.,70.0,Orthodox
Tom DeBlass,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Mark Scanlon,"5' 9""",175.3,170 lbs.,71.55387673956263,Orthodox
Yusuke Kasuya,"5' 7""",170.2,155 lbs.,71.55387673956263,Southpaw
Impa Kasanganay,"5' 11""",180.3,170 lbs.,75.0,Orthodox
John Yannis,"5' 7""",170.2,145 lbs.,70.0,Southpaw
Adam Yandiev,"5' 9""",175.3,185 lbs.,74.0,Orthodox
Luis Pena,"6' 3""",190.5,155 lbs.,75.0,Southpaw
Daniel Pereira,"5' 10""",177.8,185 lbs.,71.55387673956263,
Chris Tickle,"5' 9""",175.3,155 lbs.,71.55387673956263,
Matt Dixon,"5' 10""",177.8,170 lbs.,75.0,Switch
Rico DiSciullo,"5' 8""",172.7,135 lbs.,71.55387673956263,Orthodox
Jhonata Diniz,"6' 4""",193.0,254 lbs.,79.0,Orthodox
Tommy McMillen,"6' 0""",182.9,145 lbs.,74.0,Orthodox
Damian Pinas,"6' 1""",185.4,185 lbs.,79.0,Orthodox
Dong Sik Yoon,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
JooSang Yoo,"5' 7""",170.2,145 lbs.,71.0,Orthodox
Andrew Craig,"6' 1""",185.4,170 lbs.,76.0,Orthodox
Rashad Coulter,"5' 11""",180.3,205 lbs.,76.0,Orthodox
Isaac Thomson,"5' 10""",177.8,145 lbs.,69.0,
David Douglas,"5' 11""",180.3,155 lbs.,71.55387673956263,
Danni McCormack,"5' 4""",162.6,125 lbs.,62.0,Southpaw
Seth Dikun,"5' 10""",177.8,135 lbs.,69.0,Orthodox
Roland Delorme,"5' 9""",175.3,135 lbs.,71.0,Orthodox
Tyler Diamond,"5' 7""",170.2,145 lbs.,69.0,Orthodox
Carlos Eduardo Rocha,"5' 10""",177.8,170 lbs.,73.0,Orthodox
Gabriel Miglioli,"5' 8""",172.7,170 lbs.,71.55387673956263,
Patricia Alujas,"5' 4""",162.6,115 lbs.,64.0,Orthodox
Kamal Shalorus,"5' 8""",172.7,155 lbs.,68.0,Orthodox
Sarah Alpar,"5' 4""",162.6,135 lbs.,63.0,Southpaw
Hamid Amiri,,,145 lbs.,71.55387673956263,
Dan Argueta,"5' 7""",170.2,135 lbs.,68.0,Southpaw
Willie Peeters,"5' 9""",175.3,220 lbs.,71.55387673956263,Orthodox
Trevor Peek,"5' 9""",175.3,145 lbs.,70.0,Switch
Taiga Iwasaki,"6' 1""",185.4,185 lbs.,73.0,Orthodox
Nora Cornolle,"5' 7""",170.2,135 lbs.,67.0,Orthodox
Josh McDonald,,,185 lbs.,71.55387673956263,
Puja Tomar,"5' 4""",162.6,115 lbs.,59.0,Southpaw
Toby Misech,"5' 8""",172.7,145 lbs.,71.55387673956263,Southpaw
Tomomi Iwama,"5' 3""",160.0,155 lbs.,71.55387673956263,Orthodox
Liudvik Sholinian,"5' 10""",177.8,135 lbs.,71.0,Orthodox
Wallid Ismail,"5' 7""",170.2,205 lbs.,71.55387673956263,Orthodox
Jeremy Jackson,"5' 10""",177.8,170 lbs.,71.55387673956263,Orthodox
Julia Avila,"5' 7""",170.2,135 lbs.,68.0,Orthodox
Antonio Arroyo,"6' 3""",190.5,185 lbs.,73.0,Orthodox
Devin Powell,"6' 0""",182.9,155 lbs.,73.0,Orthodox
Felipe Portela,,,170 lbs.,71.55387673956263,
Alexander Poppeck,"6' 2""",188.0,205 lbs.,71.55387673956263,Orthodox
Sabina Mazo,"5' 7""",170.2,125 lbs.,70.0,Orthodox
Jack May,"6' 8""",203.2,255 lbs.,71.55387673956263,Switch
Tallison Teixeira,"6' 7""",200.7,258 lbs.,83.0,Orthodox
Cam Teague,"5' 10""",177.8,145 lbs.,69.0,Orthodox
Danielle Taylor,"5' 0""",152.4,115 lbs.,60.0,Orthodox
Damir Mirenic,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Nate Mohr,"5' 9""",175.3,155 lbs.,72.0,Orthodox
Fabiano Iha,"5' 8""",172.7,155 lbs.,71.55387673956263,Orthodox
Uran Satybaldiev,"6' 4""",193.0,205 lbs.,79.0,Orthodox
Will Kerr,"5' 10""",177.8,155 lbs.,69.0,Orthodox
Ji Yeon Kim,"5' 7""",170.2,125 lbs.,72.0,Orthodox
EoJin Park,"6' 0""",182.9,145 lbs.,71.0,Orthodox
Justin Patterson,"5' 10""",177.8,170 lbs.,71.55387673956263,
Cyril Asker,"6' 0""",182.9,247 lbs.,74.0,Orthodox
Chris Kelades,"5' 7""",170.2,125 lbs.,68.0,Orthodox
Junior Barata,"5' 10""",177.8,170 lbs.,71.55387673956263,Orthodox
Remco Pardoel,"6' 3""",190.5,260 lbs.,71.55387673956263,Southpaw
Yuri Panferov,"6' 1""",185.4,185 lbs.,72.0,Orthodox
Jonny Parsons,"5' 9""",175.3,170 lbs.,69.0,Orthodox
SeongChan Hong,"5' 7""",170.2,155 lbs.,69.0,Orthodox
Chris Honeycutt,"5' 10""",177.8,170 lbs.,73.0,
Fatima Kline,"5' 6""",167.6,115 lbs.,67.0,Orthodox
Henry Martinez,"5' 7""",170.2,155 lbs.,69.0,Southpaw
Otari Tanzilovi,"5' 10""",177.8,135 lbs.,70.0,Orthodox
Vincent Eazelle,"5' 11""",180.3,155 lbs.,71.55387673956263,
James Moontasri,"5' 10""",177.8,170 lbs.,71.0,Switch
Andrew Montanez,,,185 lbs.,71.55387673956263,
Rolando Dy,"5' 8""",172.7,145 lbs.,69.0,Orthodox
Matt Dwyer,"6' 4""",193.0,170 lbs.,76.0,Orthodox
Kolton Englund,"5' 10""",177.8,155 lbs.,69.0,Orthodox
Konstantin Erokhin,"5' 11""",180.3,230 lbs.,71.55387673956263,Orthodox
Tom Erikson,"6' 3""",190.5,280 lbs.,71.55387673956263,Orthodox
Julian Marquez,"6' 2""",188.0,185 lbs.,72.0,Orthodox
Justin Edwards,"5' 10""",177.8,155 lbs.,70.0,Orthodox
Wagner da Conceicao Martins,"6' 7""",200.7,390 lbs.,71.55387673956263,Orthodox
Todd Duffee,"6' 3""",190.5,260 lbs.,78.0,Orthodox
Top Noi Kiwram,"5' 5""",165.1,125 lbs.,67.0,Southpaw
Jamey-Lyn Horth,"5' 7""",170.2,125 lbs.,66.0,Orthodox
Yuma Horiuchi,"5' 6""",167.6,125 lbs.,67.0,Switch
Karolina Wojcik,"5' 2""",157.5,115 lbs.,71.55387673956263,Orthodox
Chris Hofmann,"6' 0""",182.9,170 lbs.,72.0,Orthodox
Matt Hobar,"5' 10""",177.8,135 lbs.,70.0,Southpaw
Kwan Ho Kwak,"5' 5""",165.1,135 lbs.,71.55387673956263,Switch
Erik Silva,"5' 9""",175.3,145 lbs.,71.0,Orthodox
Danny Barlow,"6' 2""",188.0,185 lbs.,79.0,Southpaw
Hunter Azure,"5' 8""",172.7,145 lbs.,69.0,Orthodox
Jordan Williams,"6' 1""",185.4,185 lbs.,75.0,Southpaw
Brady Hiestand,"5' 8""",172.7,135 lbs.,71.0,Orthodox
Conor Heun,"5' 10""",177.8,155 lbs.,71.55387673956263,Orthodox
Dom Mar Fan,"5' 11""",180.3,155 lbs.,75.0,Orthodox
Chris Manuel,"5' 9""",175.3,135 lbs.,71.55387673956263,Orthodox
Jon Manley,"6' 1""",185.4,170 lbs.,71.55387673956263,Orthodox
Francis Marshall,"5' 9""",175.3,145 lbs.,72.0,Orthodox
Ian Entwistle,"5' 5""",165.1,135 lbs.,71.55387673956263,Orthodox
Steve Montgomery,"6' 4""",193.0,185 lbs.,71.55387673956263,Southpaw
Jesse Moreng,"5' 7""",170.2,145 lbs.,71.55387673956263,Orthodox
Vinicius Moreira,"6' 4""",193.0,205 lbs.,76.0,Orthodox
Alvaro Herrera Mendoza,"6' 0""",182.9,155 lbs.,74.0,Orthodox
Geane Herrera,"5' 5""",165.1,125 lbs.,66.0,Orthodox
Namsrai Batbayar,"5' 4""",162.6,125 lbs.,68.0,Orthodox
Arjan Bhullar,"6' 1""",185.4,245 lbs.,75.0,Orthodox
Alptekin Ozkilic,"5' 5""",165.1,125 lbs.,65.0,Orthodox
Lucas Fernando,"6' 3""",190.5,185 lbs.,80.0,
Cortavious Romious,"5' 4""",162.6,135 lbs.,68.0,Southpaw
Guilherme Vasconcelos,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Paul Varelans,"6' 8""",203.2,300 lbs.,71.55387673956263,Orthodox
Andrew Martinez,"5' 9""",175.3,215 lbs.,71.55387673956263,
Johnny Cisneros,"5' 11""",180.3,170 lbs.,71.55387673956263,
Mark Climaco,"5' 4""",162.6,125 lbs.,65.0,Southpaw
Ethyn Ewing,"5' 6""",167.6,135 lbs.,69.0,Orthodox
Yousri Belgaroui,"6' 6""",198.1,185 lbs.,79.0,Orthodox
Nohelin Hernandez,"5' 10""",177.8,135 lbs.,71.0,Orthodox
Damon Wilson,"5' 9""",175.3,145 lbs.,69.0,Switch
Aspen Ladd,"5' 6""",167.6,135 lbs.,66.0,Orthodox
Will Santiago,"5' 7""",170.2,185 lbs.,71.55387673956263,Orthodox
Elijah Smith,"5' 9""",175.3,135 lbs.,71.0,Orthodox
Mike Wilkinson,"5' 7""",170.2,145 lbs.,66.0,Orthodox
Jonas Bilharinho,"5' 11""",180.3,145 lbs.,75.0,Switch
Pat Pytlik,"6' 0""",182.9,170 lbs.,73.0,Orthodox
Edwin Figueroa,"5' 7""",170.2,135 lbs.,69.0,Orthodox
Jacob Malkoun,"5' 9""",175.3,185 lbs.,73.0,Orthodox
Carol Foro,"5' 2""",157.5,115 lbs.,61.0,Orthodox
Luke Flores,"6' 0""",182.9,155 lbs.,73.0,Southpaw
Nathan Fletcher,"5' 7""",170.2,135 lbs.,70.0,Orthodox
Cody Chovancek,"5' 8""",172.7,135 lbs.,67.0,Switch
DongHun Choi,"5' 5""",165.1,125 lbs.,66.0,Switch
Ananias Mulumba,"5' 5""",165.1,145 lbs.,70.0,Switch
Artur Oumakhanov,"5' 7""",170.2,154 lbs.,71.55387673956263,Orthodox
Brian Sleeman,"5' 8""",172.7,185 lbs.,71.55387673956263,
Chris Heatherly,"5' 9""",175.3,155 lbs.,71.55387673956263,Orthodox
James Head,"6' 1""",185.4,170 lbs.,73.0,Orthodox
Patrik White,"6' 0""",182.9,155 lbs.,72.0,Orthodox
Aaron Wetherspoon,,,170 lbs.,71.55387673956263,
Marcel Fortuna,"6' 1""",185.4,205 lbs.,74.0,Orthodox
Brianna Fortino,"5' 0""",152.4,115 lbs.,62.0,Southpaw
Daniel Frunza,"6' 1""",185.4,170 lbs.,73.0,Orthodox
Sarah Frota,"5' 6""",167.6,125 lbs.,69.0,Southpaw
Kevin Christian,"6' 7""",200.7,205 lbs.,80.0,Orthodox
Marion Reneau,"5' 6""",167.6,135 lbs.,68.0,Orthodox
Ren Yawei,"5' 9""",175.3,155 lbs.,69.0,Orthodox
Danilo Suzart,"6' 0""",182.9,260 lbs.,71.55387673956263,Orthodox
Arlene Blencowe,"5' 5""",165.1,145 lbs.,71.55387673956263,
Josh Smith,"6' 0""",182.9,155 lbs.,71.55387673956263,Orthodox
Ryan Hall,"5' 10""",177.8,145 lbs.,70.0,Southpaw
Bassil Hafez,"5' 11""",180.3,170 lbs.,72.0,Orthodox
Chad Hanekom,"6' 4""",193.0,185 lbs.,74.0,Orthodox
Jeremy Hamilton,,,185 lbs.,71.55387673956263,
Yohan Lainesse,"6' 1""",185.4,170 lbs.,76.0,Orthodox
Jose Quinonez,"5' 8""",172.7,135 lbs.,69.0,Southpaw
Michael Oliveira,"6' 1""",185.4,170 lbs.,78.0,Orthodox
Igor Cavalcanti,"5' 11""",180.3,170 lbs.,79.0,Orthodox
Sheila Gaff,"5' 5""",165.1,135 lbs.,71.55387673956263,Orthodox
Ricardo Funch,"5' 10""",177.8,170 lbs.,74.0,Southpaw
Katsuhisa Fujii,"6' 0""",182.9,205 lbs.,71.55387673956263,Orthodox
Joe Lowry,"5' 11""",180.3,155 lbs.,73.0,Orthodox
William Macario,"5' 11""",180.3,170 lbs.,75.0,Orthodox
Stephen Regman,"5' 11""",180.3,185 lbs.,76.0,Orthodox
Ailiya Muratbek,,,155 lbs.,71.55387673956263,
Dmitrii Smoliakov,"6' 2""",188.0,253 lbs.,74.0,Switch
Brandon Halsey,"6' 0""",182.9,185 lbs.,71.55387673956263,
Chatt Lavender,"5' 8""",172.7,170 lbs.,71.55387673956263,
Trey Waters,"6' 5""",195.6,170 lbs.,77.0,Orthodox
Andy Ogle,"5' 8""",172.7,145 lbs.,69.0,Orthodox
Marcelo Guimaraes,"6' 0""",182.9,185 lbs.,73.0,Orthodox
Quang Le,"5' 7""",170.2,135 lbs.,70.0,Orthodox
Cung Le,"5' 9""",175.3,185 lbs.,70.0,Southpaw
Eric Lawson,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Jonavin Webb,"5' 10""",177.8,170 lbs.,71.55387673956263,Orthodox
Ashe Bowman,"5' 9""",175.3,155 lbs.,71.55387673956263,
Kyron Bowen,"6' 3""",190.5,185 lbs.,73.0,Orthodox
Sam Spengler,"5' 11""",180.3,185 lbs.,71.55387673956263,Orthodox
Lukasz Brzeski,"6' 3""",190.5,236 lbs.,78.0,Orthodox
Wang Cong,"5' 6""",167.6,125 lbs.,66.0,Southpaw
Richard Walsh,"6' 0""",182.9,170 lbs.,73.0,Orthodox
Jin Soo Son,"5' 6""",167.6,135 lbs.,69.0,Orthodox
Joey Gambino,"5' 7""",170.2,145 lbs.,71.55387673956263,Orthodox
Christopher Lopez,"5' 10""",177.8,170 lbs.,71.55387673956263,
Gerald Strebendt,"5' 9""",175.3,155 lbs.,71.55387673956263,Orthodox
Mike French,"5' 10""",177.8,145 lbs.,71.55387673956263,
Marco Ruas,"6' 1""",185.4,210 lbs.,71.55387673956263,Orthodox
Don Madge,"6' 0""",182.9,155 lbs.,72.0,Southpaw
Luigi Vendramini,"5' 8""",172.7,155 lbs.,73.0,Orthodox
Saparbeg Safarov,"6' 1""",185.4,185 lbs.,78.0,Orthodox
Danny Sabatello,"5' 10""",177.8,135 lbs.,71.0,Orthodox
Cameron Saaiman,"5' 8""",172.7,135 lbs.,67.0,Southpaw
Joe Cason,"6' 3""",190.5,205 lbs.,71.55387673956263,
Rafael Rebello,"5' 5""",165.1,135 lbs.,67.0,Orthodox
Nasrudin Nasrudinov,"6' 0""",182.9,205 lbs.,71.0,Orthodox
Magomed Gadzhiyasulov,"6' 2""",188.0,205 lbs.,75.0,Orthodox
Ryan Gandra,"6' 1""",185.4,185 lbs.,74.0,Orthodox
Cody Law,,,145 lbs.,71.55387673956263,
Justin Ledet,"6' 4""",193.0,205 lbs.,80.0,Orthodox
Dominic Waters,"6' 1""",185.4,170 lbs.,79.0,Orthodox
Chad Leonhardt,"6' 0""",182.9,170 lbs.,71.55387673956263,
Martin Buschkamp,"5' 9""",175.3,145 lbs.,71.55387673956263,Orthodox
Mads Burnell,"5' 8""",172.7,145 lbs.,69.0,Orthodox
Zygimantas Ramaska,"5' 11""",180.3,145 lbs.,71.0,Orthodox
Lance Gibson Jr.,"5' 9""",175.3,155 lbs.,72.0,
Chase Gibson,"5' 10""",177.8,155 lbs.,72.0,Orthodox
Zach Light,"5' 8""",172.7,170 lbs.,71.55387673956263,Orthodox
Austin Lingo,"5' 10""",177.8,145 lbs.,70.0,Orthodox
Cynthia Calvillo,"5' 4""",162.6,115 lbs.,64.0,Orthodox
Kevin Casey,"5' 11""",180.3,185 lbs.,77.0,Southpaw
Yoshihiro Nakao,"6' 0""",182.9,220 lbs.,71.55387673956263,Southpaw
Spike Carlyle,"5' 8""",172.7,145 lbs.,71.0,Switch
Josh Rafferty,"6' 0""",182.9,170 lbs.,71.55387673956263,Orthodox
Maurice Greene,"6' 7""",200.7,258 lbs.,80.0,Orthodox
Kevin Gray,"5' 4""",162.6,125 lbs.,67.0,Orthodox
Heraldo Souza,"5' 11""",180.3,185 lbs.,73.0,Orthodox
Greg Soto,"5' 11""",180.3,170 lbs.,73.0,Orthodox
Li Yunfeng,"5' 8""",172.7,135 lbs.,68.0,Orthodox
Juan Cabrera,,,185 lbs.,71.55387673956263,
JP Buys,"5' 5""",165.1,135 lbs.,67.0,Orthodox
Raphael Butler,"6' 3""",190.5,261 lbs.,71.55387673956263,
Billy Giovanella,"5' 8""",172.7,125 lbs.,71.55387673956263,
Steve Steinbeiss,"6' 3""",190.5,185 lbs.,75.0,Orthodox
Juliana Lima,"5' 5""",165.1,115 lbs.,65.0,Orthodox
Victoria Leonardo,"5' 5""",165.1,125 lbs.,64.0,Orthodox
Ulysses Gomez,"5' 6""",167.6,125 lbs.,71.55387673956263,Orthodox
Dos Caras Jr.,"6' 4""",193.0,225 lbs.,71.55387673956263,Orthodox
Kevin Natividad,"5' 6""",167.6,135 lbs.,70.0,Orthodox
Charlie Campbell,"6' 0""",182.9,155 lbs.,72.0,Orthodox
Melissa Gatto,"5' 5""",165.1,125 lbs.,69.0,Orthodox
Felicia Spencer,"5' 6""",167.6,145 lbs.,68.0,Orthodox
Andreas Spang,"6' 1""",185.4,185 lbs.,71.55387673956263,
Todd Gouwenberg,"6' 1""",185.4,205 lbs.,71.55387673956263,Orthodox
Tim Gorman,"5' 5""",165.1,135 lbs.,71.55387673956263,Southpaw
Macksom Lee,"6' 1""",185.4,135 lbs.,75.0,Orthodox
Antonio Braga Neto,"6' 3""",190.5,185 lbs.,77.0,Orthodox
Hans Nijman,"6' 0""",182.9,250 lbs.,71.55387673956263,Switch
Ramsey Nijem,"5' 11""",180.3,155 lbs.,75.0,Orthodox
Mike Nickels,"6' 4""",193.0,205 lbs.,71.55387673956263,Orthodox
Billy Ray Goff,"5' 10""",177.8,170 lbs.,72.0,Switch
Laureano Staropoli,"6' 1""",185.4,185 lbs.,71.0,Orthodox
Robert Densley,"5' 9""",175.3,155 lbs.,71.55387673956263,
Emil Meek,"5' 11""",180.3,170 lbs.,74.0,Switch
Steve Mensing,"5' 11""",180.3,185 lbs.,71.55387673956263,Orthodox
Louis Jourdain,"5' 9""",175.3,135 lbs.,69.0,Orthodox
Gareth Joseph,,,205 lbs.,71.55387673956263,
Rodrigo Sezinando,"5' 9""",175.3,170 lbs.,71.0,Orthodox
Jason Young,"5' 9""",175.3,145 lbs.,73.0,Orthodox
Dashon Johnson,"5' 7""",170.2,145 lbs.,71.55387673956263,Orthodox
Adam Piccolotti,"5' 11""",180.3,155 lbs.,71.55387673956263,
Jonathan Piersma,"5' 11""",180.3,170 lbs.,73.0,Orthodox
Armen Petrosyan,"6' 3""",190.5,185 lbs.,71.0,Orthodox
Pablo Alfonso,"5' 8""",172.7,145 lbs.,71.55387673956263,
Sung Bin Jo,"6' 0""",182.9,145 lbs.,72.0,Orthodox
Mike Zichelle,,,205 lbs.,71.55387673956263,
Olaf Alfonso,"6' 2""",188.0,170 lbs.,71.55387673956263,Orthodox
Mario Piazzon,"5' 9""",175.3,265 lbs.,73.0,Orthodox
Wallen Del Rosario,"5' 4""",162.6,125 lbs.,67.0,Orthodox
Donte Johnson,"5' 8""",172.7,185 lbs.,74.0,Southpaw
ChangMin Yoon,"5' 8""",172.7,145 lbs.,70.0,Orthodox
SangHoon Yoo,"6' 0""",182.9,170 lbs.,74.0,Orthodox
Alex Serdyukov,"6' 2""",188.0,170 lbs.,74.0,Orthodox
Kris McCray,"6' 0""",182.9,170 lbs.,76.0,Orthodox
Josh Thornburg,"6' 0""",182.9,170 lbs.,71.55387673956263,
Danny Downes,"6' 0""",182.9,155 lbs.,72.0,Orthodox
Jon Delos Reyes,"5' 6""",167.6,125 lbs.,67.0,Orthodox
Anton Turkalj,"6' 4""",193.0,205 lbs.,78.0,Orthodox
Radley Da Silva,"5' 9""",175.3,145 lbs.,71.0,Orthodox
Gilbert Jimenez,,,155 lbs.,71.55387673956263,
Kai Kamaka,"5' 7""",170.2,145 lbs.,69.0,Orthodox
Liliya Shakirova,"5' 4""",162.6,125 lbs.,65.0,Orthodox
Ali AlQaisi,"5' 6""",167.6,135 lbs.,68.0,Orthodox
Jamie Yager,"6' 1""",185.4,185 lbs.,71.55387673956263,Orthodox
Yanal Ashmouz,"5' 9""",175.3,155 lbs.,69.0,Orthodox
Cesar Arzamendia,"5' 11""",180.3,155 lbs.,71.55387673956263,Orthodox
Brogan Walker,"5' 4""",162.6,125 lbs.,67.0,Switch
Alex Soto,"5' 8""",172.7,135 lbs.,71.55387673956263,Southpaw
Natan Levy,"5' 9""",175.3,155 lbs.,71.0,Southpaw
Dorian Ramos,"5' 8""",172.7,145 lbs.,70.0,Orthodox
Eric Nolan,"6' 2""",188.0,185 lbs.,74.0,Orthodox
Dakota Bush,"5' 10""",177.8,155 lbs.,73.0,Orthodox
Mridul Saikia,"5' 7""",170.2,125 lbs.,68.0,Orthodox
Eddie Gordon,"6' 0""",182.9,185 lbs.,76.0,Orthodox
Bobby Stack,"5' 9""",175.3,155 lbs.,71.55387673956263,Orthodox
Ryan Stonitsch,"5' 9""",175.3,170 lbs.,71.55387673956263,Southpaw
Phil Cardella,"5' 11""",180.3,155 lbs.,71.55387673956263,
Kurtis Campbell,"5' 9""",175.3,145 lbs.,72.0,Switch
Louis Gaudinot,"5' 3""",160.0,125 lbs.,63.0,Orthodox
Bubba Bush,"6' 0""",182.9,185 lbs.,71.55387673956263,Orthodox
Ron Sparks,"6' 5""",195.6,265 lbs.,71.55387673956263,
JungHyun Lee,"5' 5""",165.1,125 lbs.,65.0,Orthodox
Josh San Diego,"5' 10""",177.8,135 lbs.,71.55387673956263,
Roger Gracie,"6' 4""",193.0,185 lbs.,79.0,Orthodox
Rolles Gracie,"6' 4""",193.0,242 lbs.,71.55387673956263,Orthodox
Valerie Letourneau,"5' 7""",170.2,115 lbs.,68.0,Orthodox
Lukasz Les,,,170 lbs.,71.55387673956263,
Josh Burns,"6' 1""",185.4,244 lbs.,71.55387673956263,
Mitch Ramirez,"5' 11""",180.3,155 lbs.,71.0,Orthodox
Emiliano Linares,"5' 8""",172.7,145 lbs.,72.0,Orthodox
Mateo Vogel,"5' 8""",172.7,145 lbs.,71.0,Orthodox
Nicolle Caliari,"5' 3""",160.0,125 lbs.,62.0,Orthodox
Ryan Loder,"6' 2""",188.0,185 lbs.,76.0,Southpaw
Bobby Nash,"6' 0""",182.9,170 lbs.,74.0,Orthodox
Roger Narvaez,"6' 3""",190.5,185 lbs.,71.55387673956263,Southpaw
Carlos Candelario,"5' 8""",172.7,125 lbs.,68.0,Southpaw
Clayton Carpenter,"5' 6""",167.6,125 lbs.,66.0,Orthodox
Ben Wall,"5' 10""",177.8,155 lbs.,71.55387673956263,Orthodox
Lawrence Lui,"5' 7""",170.2,135 lbs.,72.0,Orthodox
Navajo Stirling,"6' 4""",193.0,205 lbs.,79.0,Orthodox
Jon Madsen,"6' 0""",182.9,240 lbs.,72.0,Orthodox
Josias Musasa,"5' 8""",172.7,135 lbs.,74.0,Southpaw
Jesse Murray,"6' 3""",190.5,205 lbs.,78.0,Orthodox
Lee Murray,"6' 3""",190.5,185 lbs.,71.55387673956263,Orthodox
Azamat Gashimov,"5' 6""",167.6,125 lbs.,71.55387673956263,Orthodox
Nick Garcia,"5' 4""",162.6,125 lbs.,71.55387673956263,
Derek Getzel,"6' 0""",182.9,155 lbs.,71.55387673956263,
Terrance Saeteurn,"5' 6""",167.6,125 lbs.,67.0,Orthodox
Turrell Galloway,"5' 3""",160.0,145 lbs.,71.55387673956263,
Gil Castillo,"5' 9""",175.3,170 lbs.,71.55387673956263,Southpaw
Elise Reed,"5' 3""",160.0,115 lbs.,63.0,Orthodox
Hugo Viana,"5' 6""",167.6,135 lbs.,67.0,Orthodox
Hyeonjong Song,,,135 lbs.,71.55387673956263,
Stephen Ledbetter,"5' 9""",175.3,145 lbs.,71.55387673956263,Orthodox
Robert Sanchez,"5' 6""",167.6,125 lbs.,66.0,Orthodox
Erick Sanchez,"5' 10""",177.8,145 lbs.,71.55387673956263,
Viacheslav Borshchev,"5' 11""",180.3,155 lbs.,69.0,Orthodox
Kengo Watanabe,"6' 4""",193.0,220 lbs.,71.55387673956263,Orthodox
Poliana Botelho,"5' 8""",172.7,125 lbs.,67.0,Orthodox
Jose Ochoa,"5' 7""",170.2,125 lbs.,67.0,Southpaw
Christian Wellisch,"6' 2""",188.0,234 lbs.,77.0,Orthodox
Charalampos Grigoriou,"5' 7""",170.2,135 lbs.,67.0,Orthodox
Jeremy Larsen,"5' 10""",177.8,145 lbs.,70.0,Orthodox
Ronnie Lawrence,"5' 8""",172.7,135 lbs.,68.0,Switch
Brandon Saling,"5' 10""",177.8,170 lbs.,71.55387673956263,
Claudia Leite,"5' 3""",160.0,135 lbs.,64.0,Orthodox
Cory Walmsley,"6' 0""",182.9,205 lbs.,71.55387673956263,Orthodox
Lucas Gamaza,,,170 lbs.,71.55387673956263,
Santiago Luna,"5' 9""",175.3,135 lbs.,74.0,Orthodox
Mike Lullo,"5' 8""",172.7,145 lbs.,71.55387673956263,Orthodox
Michel Quinones,"5' 10""",177.8,155 lbs.,73.0,Orthodox
Vinicius Queiroz,"6' 7""",200.7,220 lbs.,71.55387673956263,Orthodox
Bruno Oliveira,"6' 4""",193.0,205 lbs.,80.0,Orthodox
James Bochnovic,"6' 4""",193.0,205 lbs.,81.0,Orthodox
Kyle Bochniak,"5' 7""",170.2,145 lbs.,70.0,Orthodox
Shimon Smotritsky,"6' 2""",188.0,170 lbs.,74.0,Orthodox
Keiichiro Nakamura,"5' 10""",177.8,145 lbs.,70.0,Southpaw
Lu Kai,"5' 9""",175.3,145 lbs.,69.0,Orthodox
Klayton Mai,"5' 9""",175.3,125 lbs.,71.55387673956263,
Tom Murphy,"6' 2""",188.0,227 lbs.,71.55387673956263,Southpaw
Ryuichi Murata,"5' 8""",172.7,183 lbs.,71.55387673956263,Orthodox
Rama Supandhi,"5' 5""",165.1,125 lbs.,66.0,Southpaw
Lucasz Sudolski,"6' 4""",193.0,205 lbs.,75.0,Orthodox
Stephanie Frausto,"5' 2""",157.5,115 lbs.,61.0,Orthodox
Cody Haddon,"5' 7""",170.2,135 lbs.,69.0,Orthodox
Gugun Gusman,"5' 7""",170.2,135 lbs.,68.0,Orthodox
Ramazan Kuramagomedov,"6' 1""",185.4,170 lbs.,73.0,Orthodox
